FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
2389.7500       6.894     22.020      6.572      6.779    276.049    138.947      2.585     26.419      7.036
2389.8750       6.899     21.990      6.629      6.858    274.683    133.455      2.589     26.863      6.959
2390.0000       7.130     21.956      6.695      6.946    274.805    133.714      2.589     27.316      6.905
2390.1250       7.479     21.946      6.751      7.026    276.513    138.648      2.586     27.469      6.891
2390.2500       7.678     21.972      6.777      7.078    279.388    142.885      2.583     27.247      6.933
2390.3750       7.402     21.986      6.744      7.072    282.233    142.495      2.580     26.768      6.997
2390.5000       7.127     21.968      6.659      7.009    284.333    139.127      2.581     26.285      7.033
2390.6250       6.991     21.937      6.534      6.899    285.549    137.843      2.585     26.136      7.074
2390.7500       6.890     21.967      6.387      6.762    286.288    139.502      2.586     26.411      7.110
2390.8750       6.645     22.156      6.241      6.619    287.191    140.234      2.582     27.005      7.081
2391.0000       6.542     22.416      6.120      6.494    288.388    140.459      2.574     27.642      7.003
2391.1250       6.590     22.610      6.037      6.402    289.566    141.877      2.567     27.966      6.937
2391.2500       6.426     22.672      5.995      6.348    290.105    143.529      2.565     27.942      6.890
2391.3750       6.413     22.661      5.992      6.332    289.871    143.108      2.567     27.744      6.861
2391.5000       7.261     22.654      6.015      6.342    289.020    140.717      2.569     27.598      6.869
2391.6250       8.334     22.638      6.074      6.386    287.744    138.186      2.572     27.526      6.902
2391.7500       8.834     22.590      6.189      6.483    285.663    139.313      2.577     27.221      6.933
2391.8750       9.386     22.493      6.411      6.681    282.143    143.300      2.586     26.401      7.000
2392.0000      10.558     22.444      6.749      6.997    276.520    145.565      2.600     25.053      7.052
2392.1250      12.146     22.484      7.190      7.430    268.841    142.558      2.611     23.502      7.023
2392.2500      15.414     22.547      7.688      7.936    260.511    134.360      2.614     22.232      6.917
2392.3750      19.189     22.553      8.166      8.438    253.898    128.137      2.608     21.465      6.771
2392.5000      18.607     22.557      8.569      8.867    250.470    128.257      2.597     21.201      6.637
2392.6250      14.628     22.606      8.867      9.181    250.284    133.556      2.588     21.380      6.535
2392.7500      13.146     22.647      9.053      9.364    252.235    136.288      2.585     21.825      6.463
2392.8750      13.774     22.642      9.096      9.391    254.720    133.038      2.586     22.458      6.437
2393.0000      12.836     22.632      8.982      9.268    257.642    129.916      2.586     23.214      6.460
2393.1250      11.303     22.638      8.679      8.973    261.697    133.787      2.581     24.073      6.510
2393.2500      10.130     22.652      8.203      8.518    267.602    142.129      2.570     25.010      6.536
2393.3750       8.840     22.639      7.631      7.964    274.338    145.679      2.556     25.989      6.535
2393.5000       8.200     22.612      7.099      7.433    280.493    144.350      2.544     26.906      6.557
2393.6250       7.877     22.605      6.710      7.021    284.727    145.566      2.540     27.477      6.626
2393.7500       7.899     22.629      6.537      6.806    285.627    152.260      2.548     27.479      6.631
2393.8750       8.542     22.652      6.646      6.863    283.384    155.939      2.564     26.825      6.548
2394.0000       9.305     22.633      6.953      7.125    278.386    151.770      2.584     25.713      6.417
2394.1250      10.648     22.589      7.371      7.513    271.903    142.382      2.600     24.663      6.330
2394.2500      11.780     22.573      7.771      7.911    266.473    134.095      2.607     24.169      6.344
2394.3750      10.684     22.603      7.979      8.153    264.121    129.888      2.602     24.394      6.376
2394.5000       9.223     22.619      7.958      8.179    265.334    128.920      2.591     25.142      6.314
2394.6250       8.630     22.596      7.776      8.031    268.887    129.217      2.582     25.888      6.166
2394.7500       8.748     22.575      7.564      7.822    272.093    131.462      2.581     26.177      6.103
2394.8750       9.528     22.604      7.459      7.690    272.957    135.488      2.586     25.956      6.109
2395.0000      11.136     22.637      7.504      7.695    271.319    137.515      2.593     25.477      6.094
2395.1250      11.898     22.634      7.690      7.842    268.283    135.407      2.595     25.105      6.001
2395.2500      10.906     22.600      7.973      8.095    265.391    131.697      2.592     24.937      5.886
2395.3750      11.527     22.589      8.315      8.410    263.235    131.070      2.590     24.824      5.845
2395.5000      12.558     22.615      8.706      8.768    261.443    133.848      2.593     24.534      5.887
2395.6250      13.617     22.641      9.157      9.181    259.382    136.587      2.602     23.924      5.912
2395.7500      15.450     22.632      9.652      9.637    256.714    134.002      2.611     23.218      5.828
2395.8750      18.226     22.595     10.099     10.062    254.161    128.081      2.617     22.701      5.703
2396.0000      18.695     22.577     10.369     10.340    252.757    125.105      2.614     22.580      5.649
2396.1250      16.208     22.595     10.368     10.376    253.351    127.081      2.602     22.914      5.675
2396.2500      13.631     22.632     10.102     10.155    256.297    130.455      2.586     23.405      5.645
2396.3750      12.278     22.642      9.690      9.770    260.067    134.250      2.574     23.753      5.507
2396.5000      12.357     22.621      9.325      9.404    263.046    138.259      2.569     23.723      5.344
2396.6250      13.529     22.557      9.106      9.162    264.005    142.146      2.572     23.201      5.241
2396.7500      14.261     22.479      9.064      9.088    262.546    145.227      2.576     22.461      5.191
2396.8750      14.431     22.472      9.193      9.192    260.147    143.517      2.579     21.789      5.109
2397.0000      14.288     22.532      9.406      9.390    257.844    136.378      2.580     21.389      4.953
2397.1250      13.635     22.586      9.660      9.636    256.002    129.008      2.583     21.272      4.775
2397.2500      12.259     22.585      9.951      9.919    254.119    127.853      2.591     21.170      4.673
2397.3750      12.776     22.583     10.292     10.244    251.625    129.309      2.604     20.962      4.625
2397.5000      14.223     22.615     10.631     10.569    249.001    127.967      2.617     20.806      4.526
2397.6250      17.465     22.646     10.861     10.801    247.780    122.488      2.621     21.244      4.322
2397.7500      18.265     22.661     10.864     10.830    250.551    117.726      2.611     22.471      4.117
2397.8750      15.271     22.659     10.546     10.558    257.058    121.172      2.591     24.197      4.014
2398.0000      11.278     22.659     10.048     10.098    265.236    130.871      2.568     25.734      3.977
2398.1250      10.498     22.659      9.534      9.593    271.861    138.444      2.554     26.226      3.848
2398.2500      10.850     22.659      9.146      9.183    273.580    139.948      2.551     25.711      3.623
2398.3750      11.824     22.659      8.994      8.987    271.223    140.484      2.557     24.646      3.431
2398.5000      12.540     22.659      9.040      8.988    266.873    141.904      2.564     23.610      3.312
2398.6250      13.308     22.659      9.220      9.134    262.651    143.576      2.568     22.976      3.184
2398.7500      13.997     22.659      9.443      9.339    259.701    144.638      2.569     22.560      2.971
2398.8750      14.614     22.659      9.619      9.504    257.337    141.666      2.571     22.134      2.679
2399.0000      14.742     22.658      9.727      9.602    254.863    135.201      2.573     21.606      2.391
2399.1250      14.673     22.644      9.797      9.656    252.030    130.728      2.576     21.076      2.199
2399.2500      14.838     22.615      9.881      9.713    248.990    128.674      2.578     20.663      1.998
2399.3750      14.947     22.586     10.063      9.852    245.948    123.701      2.580     20.315      1.696
2399.5000      15.484     22.572     10.379     10.109    242.804    117.349      2.579     19.841      1.373
2399.6250      16.824     22.570     10.840     10.500    239.409    114.585      2.576     18.994      1.165
2399.7500      17.973     22.570     11.427     11.011    235.837    113.094      2.571     17.860      1.043
2399.8750      18.538     22.584     12.121     11.630    232.487    107.553      2.567     16.644      0.889
2400.0000      19.670     22.615     12.871     12.308    229.657    102.422      2.567     15.551      0.677
2400.1250      21.200     22.646     13.628     12.999    227.348    102.298      2.573     14.772      0.448
2400.2500      22.792     22.661     14.292     13.612    225.513    102.956      2.579     14.416      0.284
2400.3750      21.666     22.659     14.622     13.929    224.493    100.323      2.580     14.680      0.224
