FORWARD_TEXT_FORMAT_1.0
STDEP =   333.5000
ENDEP =  2716.8501
RLEV  =     0.1250
CURVENAME =  SP, R2M, R025, CNL, DEN, GR, RT, RI, RXO, AC, C1, C2, BZSP, RA2
END
#DEPTH            SP        R2M       R025        CNL        DEN         GR         RT         RI        RXO         AC         C1         C2       BZSP        RA2
1779.7500      -0.158      6.154      2.923  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.158      6.154
1779.8750      -0.524      6.915      2.978  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.524      6.915
1780.0000      -0.988      7.579      3.023  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.988      7.579
1780.1250      -1.558      7.710      3.054  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.558      7.710
1780.2500      -2.247      7.921      3.071  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.247      7.921
1780.3750      -3.073      7.928      3.078  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -3.073      7.928
1780.5000      -4.010      7.715      3.093  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -4.010      7.715
1780.6250      -5.039      7.071      3.105  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -5.039      7.071
1780.7500      -6.145      6.492      3.117  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -6.145      6.492
1780.8750      -7.312      6.349      3.126  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -7.312      6.349
1781.0000      -8.507      6.041      3.100  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -8.507      6.041
1781.1250      -9.707      5.660      3.073  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -9.707      5.660
1781.2500     -10.866      5.517      3.052  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -10.866      5.517
1781.3750     -11.971      5.323      3.022  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -11.971      5.323
1781.5000     -13.005      5.085      2.967  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.005      5.085
1781.6250     -13.958      4.889      2.883  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.958      4.889
1781.7500     -14.822      4.675      2.784  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.822      4.675
1781.8750     -15.553      4.457      2.642  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -15.553      4.457
1782.0000     -16.194      4.203      2.445  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.194      4.203
1782.1250     -16.728      3.977      2.255  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.728      3.977
1782.2500     -17.147      3.759      2.069  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.147      3.759
1782.3750     -17.452      3.537      1.871  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.452      3.537
1782.5000     -17.654      3.394      1.694  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.654      3.394
1782.6250     -17.752      3.277      1.595  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.752      3.277
1782.7500     -17.747      3.195      1.539  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.747      3.195
1782.8750     -17.674      3.149      1.451  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.674      3.149
1783.0000     -17.553      3.080      1.385  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.553      3.080
1783.1250     -17.393      2.966      1.388  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.393      2.966
1783.2500     -17.188      2.931      1.371  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -17.188      2.931
1783.3750     -16.945      2.868      1.380  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.945      2.868
1783.5000     -16.698      2.720      1.360  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.698      2.720
1783.6250     -16.440      2.597      1.339  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.440      2.597
1783.7500     -16.170      2.555      1.328  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -16.170      2.555
1783.8750     -15.896      2.573      1.325  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -15.896      2.573
1784.0000     -15.633      2.538      1.308  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -15.633      2.538
1784.1250     -15.374      2.467      1.352  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -15.374      2.467
1784.2500     -15.133      2.447      1.384  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -15.133      2.447
1784.3750     -14.923      2.477      1.449  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.923      2.477
1784.5000     -14.748      2.544      1.497  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.748      2.544
1784.6250     -14.609      2.625      1.506  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.609      2.625
1784.7500     -14.504      2.684      1.597  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.504      2.684
1784.8750     -14.442      2.736      1.546  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.442      2.736
1785.0000     -14.393      2.852      1.566  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.393      2.852
1785.1250     -14.336      2.840      1.552  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.336      2.840
1785.2500     -14.256      2.711      1.529  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.256      2.711
1785.3750     -14.146      2.528      1.534  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.146      2.528
1785.5000     -14.012      2.262      1.504  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -14.012      2.262
1785.6250     -13.851      2.147      1.538  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.851      2.147
1785.7500     -13.663      1.960      1.552  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.663      1.960
1785.8750     -13.463      1.829      1.585  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.463      1.829
1786.0000     -13.265      1.763      1.633  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.265      1.763
1786.1250     -13.072      1.733      1.673  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -13.072      1.733
1786.2500     -12.876      1.761      1.692  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -12.876      1.761
1786.3750     -12.655      1.804      1.677  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -12.655      1.804
1786.5000     -12.435      1.937      1.684  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -12.435      1.937
1786.6250     -12.192      2.068      1.732  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -12.192      2.068
1786.7500     -11.907      2.183      1.763  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -11.907      2.183
1786.8750     -11.564      2.330      1.730  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -11.564      2.330
1787.0000     -11.148      2.610      1.692  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -11.148      2.610
1787.1250     -10.644      2.997      1.725  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -10.644      2.997
1787.2500     -10.042      3.457      1.705  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000    -10.042      3.457
1787.3750      -9.351      3.815      1.631  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -9.351      3.815
1787.5000      -8.589      4.267      1.590  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -8.589      4.267
1787.6250      -7.777      4.983      1.658  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -7.777      4.983
1787.7500      -6.936      5.709      1.796  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -6.936      5.709
1787.8750      -6.086      6.582      1.817  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -6.086      6.582
1788.0000      -5.261      6.841      1.934  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -5.261      6.841
1788.1250      -4.488      7.186      2.069  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -4.488      7.186
1788.2500      -3.774      7.412      2.172  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -3.774      7.412
1788.3750      -3.122      7.187      2.242  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -3.122      7.187
1788.5000      -2.542      6.833      2.353  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.542      6.833
1788.6250      -2.059      6.090      2.546  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.059      6.090
1788.7500      -1.657      6.271      2.621  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.657      6.271
1788.8750      -1.327      6.485      2.673  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.327      6.485
1789.0000      -1.076      6.480      2.741  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.076      6.480
1789.1250      -0.909      6.359      2.799  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.909      6.359
1789.2500      -0.824      6.293      2.735  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.824      6.293
1789.3750      -0.830      6.145      2.529  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.830      6.145
1789.5000      -0.909      5.504      2.424  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.909      5.504
1789.6250      -1.045      4.812      2.385  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.045      4.812
1789.7500      -1.220      4.370      2.364  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.220      4.370
1789.8750      -1.409      4.217      2.350  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.409      4.217
1790.0000      -1.578      3.994      2.435  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.578      3.994
1790.1250      -1.716      4.030      2.650  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.716      4.030
1790.2500      -1.786      4.108      2.816  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.786      4.108
1790.3750      -1.796      4.387      2.935  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.796      4.387
1790.5000      -1.753      4.913      3.023  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.753      4.913
1790.6250      -1.672      5.496      3.083  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.672      5.496
1790.7500      -1.585      5.593      3.082  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.585      5.593
1790.8750      -1.497      5.896      3.056  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.497      5.896
1791.0000      -1.436      6.047      3.019  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.436      6.047
1791.1250      -1.404      6.009      2.984  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.404      6.009
1791.2500      -1.400      5.661      2.961  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.400      5.661
1791.3750      -1.414      5.189      2.940  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.414      5.189
1791.5000      -1.437      5.470      2.873  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.437      5.470
1791.6250      -1.468      5.471      2.850  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.468      5.471
1791.7500      -1.501      5.475      2.803  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.501      5.475
1791.8750      -1.521      5.491      2.798  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.521      5.491
1792.0000      -1.527      5.587      2.815  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.527      5.587
1792.1250      -1.524      5.714      2.829  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.524      5.714
1792.2500      -1.514      5.532      2.895  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.514      5.532
1792.3750      -1.490      5.279      2.907  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.490      5.279
1792.5000      -1.463      5.282      2.971  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.463      5.282
1792.6250      -1.461      5.286      3.012  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.461      5.286
